track_id,lesson_id,level_id,topic_id,track,topic,subtopic,level,content_type,video_1,video_2,video_3,article_url,duration_minutes,description_en,project_idea
TRK-002,L0264,LVL-002,DA-T06,data_analysis,EDA,EDA: Univariate Analysis - Single Variable Analysis,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining univariate analysis,
TRK-002,L0265,LVL-002,DA-T06,data_analysis,EDA,EDA: Bivariate Analysis - Relationship Between Two Variables,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining bivariate analysis,
TRK-002,L0266,LVL-002,DA-T06,data_analysis,EDA,EDA: Correlation Matrix and Interpretation,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining Pearson and Spearman correlation,
TRK-002,L0267,LVL-002,DA-T06,data_analysis,EDA,EDA: Outliers - Detection and Handling,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining outlier detection,
TRK-002,L0268,LVL-002,DA-T06,data_analysis,EDA,EDA: Categorical vs Numerical Analysis,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining categorical vs numerical data,
TRK-002,L0269,LVL-002,DA-T06,data_analysis,EDA,EDA Project: Complete Titanic Dataset EDA,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,90,Titanic dataset EDA project,
TRK-002,L0270,LVL-002,DA-T06,data_analysis,EDA,EDA Project: Airbnb NYC EDA,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,80,Airbnb NYC EDA project,
TRK-002,L0271,LVL-002,DA-T06,data_analysis,EDA,EDA Project: Netflix Dataset EDA,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,75,Netflix dataset EDA project,
TRK-002,L0272,LVL-002,DA-T06,data_analysis,EDA,Article: Kaggle Notebooks for EDA,intermediate,article,,▶ Video 2,▶ Video 3,https://www.kaggle.com/code?searchQuery=EDA,0,Best EDA notebooks on Kaggle,
TRK-002,L0273,LVL-002,DA-T02,data_analysis,Statistics,Statistics: Correlation - Pearson & Spearman,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,50,Explaining Pearson and Spearman correlation,
TRK-002,L0274,LVL-002,DA-T02,data_analysis,Statistics,Statistics: Linear Regression - Concepts,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.khanacademy.org/math/statistics-probability/describing-relationships-quantitative-data,55,Explaining linear regression concepts,
TRK-002,L0275,LVL-002,DA-T02,data_analysis,Statistics,Statistics: Hypothesis Testing - Concepts,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,60,Explaining hypothesis testing,
TRK-002,L0276,LVL-002,DA-T02,data_analysis,Statistics,Statistics: p-value and Significance Level,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining p-value and significance level,
TRK-002,L0277,LVL-002,DA-T02,data_analysis,Statistics,Statistics: Confidence Intervals,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining confidence intervals,
TRK-002,L0278,LVL-002,DA-T02,data_analysis,Statistics,Statistics: t-test and Chi-Square Test,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,50,Explaining t-test and chi-square test,
TRK-002,L0279,LVL-002,DA-T02,data_analysis,Statistics,Statistics Project: Statistical Analysis on a Real Dataset,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,70,Statistical analysis project,
TRK-002,L0280,LVL-002,DA-T02,data_analysis,Statistics,Article: StatQuest - All Concepts Simplified,intermediate,article,,▶ Video 2,▶ Video 3,https://www.youtube.com/@statquest,0,Best statistics YouTube channel,
TRK-002,L0281,LVL-002,DA-T04,data_analysis,Visualization,Seaborn: Boxplot & Violin Plot,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://seaborn.pydata.org/tutorial/categorical.html,35,Explaining boxplot and violin plot,
TRK-002,L0282,LVL-002,DA-T04,data_analysis,Visualization,Seaborn: Heatmap and Correlation Visualization,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining heatmap visualization,
TRK-002,L0283,LVL-002,DA-T04,data_analysis,Visualization,Seaborn: Pairplot,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,25,Explaining pairplot,
TRK-002,L0284,LVL-002,DA-T04,data_analysis,Visualization,Seaborn: FacetGrid - Repeating Plots on Subsets,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://seaborn.pydata.org/tutorial/axis_grids.html,30,Explaining FacetGrid,
TRK-002,L0285,LVL-002,DA-T04,data_analysis,Visualization,Plotly: Basic Interactive Charts,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://plotly.com/python/getting-started,45,Introduction to Plotly,
TRK-002,L0286,LVL-002,DA-T04,data_analysis,Visualization,"Plotly: Bar, Pie, Scatter with Plotly Express",intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://plotly.com/python/plotly-express,35,Explaining Plotly Express charts,
TRK-002,L0287,LVL-002,DA-T04,data_analysis,Visualization,Visualization Project: COVID-19 Data Dashboard,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,80,COVID-19 data dashboard project,
TRK-002,L0288,LVL-002,DA-T04,data_analysis,Visualization,Article: Seaborn Official Tutorial,intermediate,article,,▶ Video 2,▶ Video 3,https://seaborn.pydata.org/tutorial.html,0,Official Seaborn tutorial,
TRK-002,L0289,LVL-002,DA-T05,data_analysis,SQL,SQL: GROUP BY and HAVING,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.sqltutorial.org/sql-group-by,45,Explaining GROUP BY and HAVING,
TRK-002,L0290,LVL-002,DA-T05,data_analysis,SQL,SQL: Aggregate Functions - COUNT SUM AVG MAX MIN,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining aggregate functions,
TRK-002,L0291,LVL-002,DA-T05,data_analysis,SQL,SQL: Subqueries - Nested Queries,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.sqltutorial.org/sql-subquery,50,Explaining SQL subqueries,
TRK-002,L0292,LVL-002,DA-T05,data_analysis,SQL,SQL: CTEs - Common Table Expressions,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,50,Explaining common table expressions,
TRK-002,L0293,LVL-002,DA-T05,data_analysis,SQL,SQL: CASE WHEN - Conditions in SQL,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining CASE WHEN in SQL,
TRK-002,L0294,LVL-002,DA-T05,data_analysis,SQL,SQL: String Functions - UPPER LOWER TRIM SUBSTR,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining SQL string functions,
TRK-002,L0295,LVL-002,DA-T05,data_analysis,SQL,SQL: Date Functions,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining SQL date functions,
TRK-002,L0296,LVL-002,DA-T05,data_analysis,SQL,SQL Project: E-Commerce Database Analysis,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,75,E-commerce database analysis project,
TRK-002,L0297,LVL-002,DA-T05,data_analysis,SQL,SQL Project: HR Database Analysis,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,70,HR database analysis project,
TRK-002,L0298,LVL-002,DA-T05,data_analysis,SQL,Article: Mode Analytics SQL Tutorial,intermediate,article,,▶ Video 2,▶ Video 3,https://mode.com/sql-tutorial,0,Best SQL tutorial for data_analysis,
TRK-002,L0299,LVL-003,DA-T01,data_analysis,Python,Python: Decorators - Creation and Usage,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://realpython.com/primer-on-python-decorators,50,Explaining Python decorators,
TRK-002,L0300,LVL-003,DA-T01,data_analysis,Python,Python: Generators and Iterators,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://realpython.com/introduction-to-python-generators,45,Explaining generators and iterators,
TRK-002,L0301,LVL-003,DA-T01,data_analysis,Python,Python: Context Managers,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining context managers,
TRK-002,L0302,LVL-003,DA-T01,data_analysis,Python,Python: Multiprocessing & Threading,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://realpython.com/python-concurrency,55,Explaining multiprocessing and threading,
TRK-002,L0303,LVL-003,DA-T01,data_analysis,Python,Python: Performance Profiling & Optimization,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://realpython.com/python-timer,50,Explaining Python performance profiling,
TRK-002,L0304,LVL-003,DA-T01,data_analysis,Python,Python: Virtual Environments & Packaging,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/library/venv.html,35,Explaining virtual environments,
TRK-002,L0305,LVL-003,DA-T01,data_analysis,Python,Project: Automated ETL Pipeline,advanced,full_project,▶ Video 1,▶ Video 2,▶ Video 3,,180,Automated ETL pipeline project,
TRK-002,L0306,LVL-003,DA-T01,data_analysis,Python,Article: Real Python - Advanced Python,advanced,article,,▶ Video 2,▶ Video 3,https://realpython.com/tutorials/advanced,0,Deepest Python reference,
TRK-002,L0307,LVL-003,DA-T03,data_analysis,Pandas,Pandas: Memory Optimization - dtypes and chunking,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/scale.html,55,Explaining Pandas memory optimization,
TRK-002,L0308,LVL-003,DA-T03,data_analysis,Pandas,Pandas: Multi-Index DataFrames,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/advanced.html,50,Explaining multi-index DataFrames,
TRK-002,L0309,LVL-003,DA-T03,data_analysis,Pandas,Pandas: Advanced Reshaping - stack unstack melt,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/reshaping.html,45,"Explaining stack, unstack, and melt",
TRK-002,L0310,LVL-003,DA-T03,data_analysis,Pandas,Pandas: Advanced Time Series - rolling shifting,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,55,Explaining advanced time series operations,
TRK-002,L0311,LVL-003,DA-T03,data_analysis,Pandas,Pandas: Style & Formatting for Display,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/style.html,35,Explaining Pandas style and formatting,
TRK-002,L0312,LVL-003,DA-T03,data_analysis,Pandas,Pandas: Pandas + SQLAlchemy,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining Pandas with SQLAlchemy,
TRK-002,L0313,LVL-003,DA-T03,data_analysis,Pandas,Project: Financial data_analysis,advanced,tutorial_and_project,▶ Video 1,▶ Video 2,▶ Video 3,,120,Financial data_analysis project,
TRK-002,L0314,LVL-003,DA-T03,data_analysis,Pandas,Article: Pandas Advanced Guide,advanced,article,,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/advanced.html,0,Advanced Pandas user guide,
TRK-002,L0315,LVL-003,DA-T06,data_analysis,EDA,Feature Engineering: Encoding Categories,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.kaggle.com/learn/feature-engineering,50,Explaining categorical encoding,
TRK-002,L0316,LVL-003,DA-T06,data_analysis,EDA,Feature Engineering: Scaling and Normalization,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining scaling and normalization,
TRK-002,L0317,LVL-003,DA-T06,data_analysis,EDA,Feature Engineering: Feature Creation,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,50,Explaining feature creation,
TRK-002,L0318,LVL-003,DA-T06,data_analysis,EDA,Feature Selection: Correlation and Importance,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining feature selection methods,
TRK-002,L0319,LVL-003,DA-T06,data_analysis,EDA,Storytelling with Data: Principles and Techniques,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.storytellingwithdata.com/blog,55,Explaining data storytelling principles,
TRK-002,L0320,LVL-003,DA-T06,data_analysis,EDA,Storytelling: Creating a Professional Report,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining professional report creation,
TRK-002,L0321,LVL-003,DA-T06,data_analysis,EDA,Project: House Prices Full EDA & Feature Engineering,advanced,full_project,▶ Video 1,▶ Video 2,▶ Video 3,,180,House prices full EDA project,
TRK-002,L0322,LVL-003,DA-T06,data_analysis,EDA,Article: Kaggle Feature Engineering Course,advanced,article,,▶ Video 2,▶ Video 3,https://www.kaggle.com/learn/feature-engineering,0,Free Kaggle feature engineering course,
TRK-002,L0323,LVL-003,DA-T02,data_analysis,Statistics,Statistics: Advanced Tests with SciPy,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.scipy.org/doc/scipy/tutorial/stats.html,60,Explaining statistical testing with SciPy,
TRK-002,L0324,LVL-003,DA-T02,data_analysis,Statistics,Statistics: A/B Testing - Concept and Application,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.optimizely.com/optimization-glossary/ab-testing,60,Explaining A/B testing end-to-end,
TRK-002,L0325,LVL-003,DA-T02,data_analysis,Statistics,Statistics: Introduction to Bayesian Statistics,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.probabilitycourse.com,55,Introduction to Bayesian statistics,
TRK-002,L0326,LVL-003,DA-T02,data_analysis,Statistics,Statistics: ANOVA Test,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining ANOVA test,
TRK-002,L0327,LVL-003,DA-T02,data_analysis,Statistics,Statistics: Time Series Forecasting - ARIMA,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://otexts.com/fpp3,70,Explaining time series forecasting with ARIMA,
TRK-002,L0328,LVL-003,DA-T02,data_analysis,Statistics,Statistics: Advanced Regression Analysis,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,55,Explaining advanced regression analysis,
TRK-002,L0329,LVL-003,DA-T02,data_analysis,Statistics,Project: Sales Forecasting Project,advanced,full_project,▶ Video 1,▶ Video 2,▶ Video 3,,120,Sales forecasting project,
TRK-002,L0330,LVL-003,DA-T02,data_analysis,Statistics,Article: Forecasting Principles & Practice (Free Book),advanced,article,,▶ Video 2,▶ Video 3,https://otexts.com/fpp3,0,Best free forecasting book,
TRK-002,L0331,LVL-003,DA-T04,data_analysis,Visualization,Plotly Dash: What Is It and Creating Your First App,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://dash.plotly.com/tutorial,60,Introduction to Plotly Dash,
TRK-002,L0332,LVL-003,DA-T04,data_analysis,Visualization,Plotly Dash: Callbacks & Interactivity,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://dash.plotly.com/basic-callbacks,55,Explaining Dash callbacks,
TRK-002,L0333,LVL-003,DA-T04,data_analysis,Visualization,Plotly Dash: Layout & Styling,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining Dash layout and styling,
TRK-002,L0334,LVL-003,DA-T04,data_analysis,Visualization,Power BI: Introduction and Creating Your First Report,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://learn.microsoft.com/en-us/power-bi/fundamentals,70,Introduction to Power BI,
TRK-002,L0335,LVL-003,DA-T04,data_analysis,Visualization,Power BI: DAX Basics,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://learn.microsoft.com/en-us/dax/dax-overview,55,Explaining DAX basics,
TRK-002,L0336,LVL-003,DA-T04,data_analysis,Visualization,Tableau: Introduction and Basics,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.tableau.com/learn/training,60,Introduction to Tableau,
TRK-002,L0337,LVL-003,DA-T04,data_analysis,Visualization,Project: Business KPIs Dashboard with Plotly Dash,advanced,full_project,▶ Video 1,▶ Video 2,▶ Video 3,,150,Business KPIs dashboard project,
TRK-002,L0338,LVL-003,DA-T04,data_analysis,Visualization,Article: Data Viz Best Practices - Storytelling with Data,advanced,article,,▶ Video 2,▶ Video 3,https://www.storytellingwithdata.com/blog,0,Best data visualization reference,
TRK-002,L0339,LVL-003,DA-T05,data_analysis,SQL,SQL: Window Functions - ROW_NUMBER RANK DENSE_RANK,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://mode.com/sql-tutorial/sql-window-functions,55,Explaining SQL window functions,
TRK-002,L0340,LVL-003,DA-T05,data_analysis,SQL,SQL: Window Functions - LEAD LAG FIRST_VALUE,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining LEAD and LAG functions,
TRK-002,L0341,LVL-003,DA-T05,data_analysis,SQL,SQL: Window Functions - PARTITION BY,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining PARTITION BY clause,
TRK-002,L0342,LVL-003,DA-T05,data_analysis,SQL,SQL: Advanced CTEs & Recursive Queries,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,50,Explaining recursive CTEs,
TRK-002,L0343,LVL-003,DA-T05,data_analysis,SQL,SQL: Stored Procedures,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining stored procedures,
TRK-002,L0344,LVL-003,DA-T05,data_analysis,SQL,SQL: Triggers & Views,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining triggers and views,
TRK-002,L0345,LVL-003,DA-T05,data_analysis,SQL,SQL: Query Optimization & Execution Plan,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://use-the-index-luke.com,55,Explaining query optimization,
TRK-002,L0346,LVL-003,DA-T05,data_analysis,SQL,SQL: Indexes in Detail,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://use-the-index-luke.com,45,Explaining database indexes,
TRK-002,L0347,LVL-003,DA-T05,data_analysis,SQL,Project: Full Retail Analytics SQL Project,advanced,full_project,▶ Video 1,▶ Video 2,▶ Video 3,,150,Retail analytics SQL project,
TRK-002,L0348,LVL-003,DA-T05,data_analysis,SQL,Article: Use The Index Luke,advanced,article,,▶ Video 2,▶ Video 3,https://use-the-index-luke.com,0,Deepest SQL performance reference,
