track_id,lesson_id,level_id,topic_id,track,topic,subtopic,level,content_type,video_1,video_2,video_3,article_url,duration_minutes,description_en,project_idea
TRK-001,L0125,LVL-002,FE-T04,frontend,Git,Resolving Merge Conflicts,intermediate,explanation,https://youtu.be/xNVM5UxlFSA,https://www.youtube.com/results?search_query=Git%20Resolving%20Merge%20Conflicts%20Kevin%20Powell,https://www.youtube.com/results?search_query=Git%20Resolving%20Merge%20Conflicts%20Web%20Dev%20Simplified,,30,Explaining merge conflict resolution,
TRK-001,L0126,LVL-002,FE-T04,frontend,Git,Pull Requests & Code Review on GitHub,intermediate,explanation,https://youtu.be/8lGpZkjnkt4,https://www.youtube.com/results?search_query=Git%20Pull%20Requests%20%26%20Code%20Review%20on%20GitHub%20Kevin%20Powell,https://www.youtube.com/results?search_query=Git%20Pull%20Requests%20%26%20Code%20Review%20on%20GitHub%20Web%20Dev%20Simplified,https://docs.github.com/en/pull-requests,40,Explaining pull requests and code review,
TRK-001,L0127,LVL-002,FE-T04,frontend,Git,GitHub Issues & Project Boards,intermediate,explanation,https://youtu.be/TKJ4RdhyB5Y,https://www.youtube.com/results?search_query=Git%20GitHub%20Issues%20%26%20Project%20Boards%20Kevin%20Powell,https://www.youtube.com/results?search_query=Git%20GitHub%20Issues%20%26%20Project%20Boards%20Web%20Dev%20Simplified,https://docs.github.com/en/issues,30,Explaining GitHub issues and project boards,
TRK-001,L0128,LVL-002,FE-T04,frontend,Git,GitHub Pages: Deploy Your Projects for Free,intermediate,explanation,https://youtu.be/RaKX4A5EiQo,https://www.youtube.com/results?search_query=Git%20GitHub%20Pages%3A%20Deploy%20Your%20Projects%20for%20Free%20Kevin%20Powell,https://www.youtube.com/results?search_query=Git%20GitHub%20Pages%3A%20Deploy%20Your%20Projects%20for%20Free%20Web%20Dev%20Simplified,https://pages.github.com,30,Explaining GitHub Pages deployment,
TRK-001,L0129,LVL-002,FE-T04,frontend,Git,.gitignore and Professional README.md,intermediate,explanation,https://youtu.be/v9vT2odfZnE,https://www.youtube.com/results?search_query=Git%20.gitignore%20and%20Professional%20README.md%20Kevin%20Powell,https://www.youtube.com/results?search_query=Git%20.gitignore%20and%20Professional%20README.md%20Web%20Dev%20Simplified,,25,Explaining gitignore and README,
TRK-001,L0130,LVL-002,FE-T04,frontend,Git,Article: Free Pro Git Book,intermediate,article,,https://www.youtube.com/results?search_query=Git%20Article%3A%20Free%20Pro%20Git%20Book%20Kevin%20Powell,https://www.youtube.com/results?search_query=Git%20Article%3A%20Free%20Pro%20Git%20Book%20Web%20Dev%20Simplified,https://git-scm.com/book/en/v2,0,Most comprehensive free Git reference,
TRK-001,L0131,LVL-003,FE-T06,frontend,TypeScript,TypeScript: What Is It and Why We Use It,advanced,tutorial,https://youtu.be/BCg4U1FzODs,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20What%20Is%20It%20and%20Why%20We%20Use%20It%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20What%20Is%20It%20and%20Why%20We%20Use%20It%20Web%20Dev%20Simplified,https://www.typescriptlang.org/docs/handbook/intro.html,40,Introduction to TypeScript,
TRK-001,L0132,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Basic Types & Type Annotations,advanced,tutorial,https://youtu.be/d56mG7DezGs,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Basic%20Types%20%26%20Type%20Annotations%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Basic%20Types%20%26%20Type%20Annotations%20Web%20Dev%20Simplified,https://www.typescriptlang.org/docs/handbook/2/everyday-types.html,45,Explaining TypeScript types and annotations,
TRK-001,L0133,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Interfaces & Type Aliases,advanced,tutorial,https://youtu.be/d56mG7DezGs,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Interfaces%20%26%20Type%20Aliases%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Interfaces%20%26%20Type%20Aliases%20Web%20Dev%20Simplified,https://www.typescriptlang.org/docs/handbook/2/objects.html,40,Explaining interfaces and type aliases,
TRK-001,L0134,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Union & Intersection Types,advanced,tutorial,https://youtu.be/Pd4KJMdGqyA,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Union%20%26%20Intersection%20Types%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Union%20%26%20Intersection%20Types%20Web%20Dev%20Simplified,,35,Explaining union and intersection types,
TRK-001,L0135,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Enums,advanced,tutorial,https://youtu.be/d56mG7DezGs,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Enums%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Enums%20Web%20Dev%20Simplified,https://www.typescriptlang.org/docs/handbook/enums.html,25,Explaining enums,
TRK-001,L0136,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Generics,advanced,tutorial,https://youtu.be/nViEqpgwxHE,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Generics%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Generics%20Web%20Dev%20Simplified,https://www.typescriptlang.org/docs/handbook/2/generics.html,45,Explaining generics,
TRK-001,L0137,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Utility Types: Partial Omit Pick,advanced,tutorial,https://youtu.be/Pd4KJMdGqyA,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Utility%20Types%3A%20Partial%20Omit%20Pick%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Utility%20Types%3A%20Partial%20Omit%20Pick%20Web%20Dev%20Simplified,https://www.typescriptlang.org/docs/handbook/utility-types.html,40,Explaining utility types,
TRK-001,L0138,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Type Guards & Narrowing,advanced,tutorial,https://youtu.be/A-vAVkoAmMk,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Type%20Guards%20%26%20Narrowing%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%3A%20Type%20Guards%20%26%20Narrowing%20Web%20Dev%20Simplified,https://www.typescriptlang.org/docs/handbook/2/narrowing.html,35,Explaining type guards and narrowing,
TRK-001,L0139,LVL-003,FE-T06,frontend,TypeScript,"TypeScript with React: Props, State, Events",advanced,tutorial,https://youtu.be/FJDVKeh7RJI,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%20with%20React%3A%20Props%2C%20State%2C%20Events%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%20with%20React%3A%20Props%2C%20State%2C%20Events%20Web%20Dev%20Simplified,https://react.dev/learn/typescript,50,Explaining TypeScript with React,
TRK-001,L0140,LVL-003,FE-T06,frontend,TypeScript,TypeScript with React: Hooks & Context,advanced,tutorial,https://youtu.be/FJDVKeh7RJI,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%20with%20React%3A%20Hooks%20%26%20Context%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20TypeScript%20with%20React%3A%20Hooks%20%26%20Context%20Web%20Dev%20Simplified,,45,Explaining TypeScript hooks and context,
TRK-001,L0141,LVL-003,FE-T06,frontend,TypeScript,Project: Todo App with TypeScript + React,advanced,tutorial_and_project,https://youtu.be/jrLpGnMbOSk,https://www.youtube.com/results?search_query=TypeScript%20Project%3A%20Todo%20App%20with%20TypeScript%20%2B%20React%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20Project%3A%20Todo%20App%20with%20TypeScript%20%2B%20React%20Web%20Dev%20Simplified,,90,TypeScript React todo project,
TRK-001,L0142,LVL-003,FE-T06,frontend,TypeScript,Article: Official TypeScript Handbook,advanced,article,,https://www.youtube.com/results?search_query=TypeScript%20Article%3A%20Official%20TypeScript%20Handbook%20Kevin%20Powell,https://www.youtube.com/results?search_query=TypeScript%20Article%3A%20Official%20TypeScript%20Handbook%20Web%20Dev%20Simplified,https://www.typescriptlang.org/docs/handbook,0,Official TypeScript handbook,
TRK-001,L0143,LVL-003,FE-T05,frontend,React,Context API: Creating and Using Context,advanced,tutorial,https://youtu.be/5LrDIWkK_Bc,https://www.youtube.com/results?search_query=React%20Context%20API%3A%20Creating%20and%20Using%20Context%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Context%20API%3A%20Creating%20and%20Using%20Context%20Web%20Dev%20Simplified,https://react.dev/learn/passing-data-deeply-with-context,50,Explaining Context API,
TRK-001,L0144,LVL-003,FE-T05,frontend,React,Context API: with useReducer,advanced,tutorial,https://youtu.be/kK_Wqx3RnHk,https://www.youtube.com/results?search_query=React%20Context%20API%3A%20with%20useReducer%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Context%20API%3A%20with%20useReducer%20Web%20Dev%20Simplified,https://react.dev/learn/scaling-up-with-reducer-and-context,45,Explaining Context with useReducer,
TRK-001,L0145,LVL-003,FE-T05,frontend,React,Redux Toolkit: Store Slices Actions,advanced,tutorial,https://youtu.be/bbkBuqC1rU4,https://www.youtube.com/results?search_query=React%20Redux%20Toolkit%3A%20Store%20Slices%20Actions%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Redux%20Toolkit%3A%20Store%20Slices%20Actions%20Web%20Dev%20Simplified,https://redux-toolkit.js.org/introduction/getting-started,70,Explaining Redux Toolkit,
TRK-001,L0146,LVL-003,FE-T05,frontend,React,Redux Toolkit: Thunk & Async Actions,advanced,tutorial,https://youtu.be/93CR_yURoII,https://www.youtube.com/results?search_query=React%20Redux%20Toolkit%3A%20Thunk%20%26%20Async%20Actions%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Redux%20Toolkit%3A%20Thunk%20%26%20Async%20Actions%20Web%20Dev%20Simplified,https://redux-toolkit.js.org/api/createAsyncThunk,55,Explaining Redux async actions,
TRK-001,L0147,LVL-003,FE-T05,frontend,React,Zustand: Simpler State Management,advanced,tutorial,https://youtu.be/KCr-UNsM3vA,https://www.youtube.com/results?search_query=React%20Zustand%3A%20Simpler%20State%20Management%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Zustand%3A%20Simpler%20State%20Management%20Web%20Dev%20Simplified,https://zustand-demo.pmnd.rs,40,Explaining Zustand state management,
TRK-001,L0148,LVL-003,FE-T05,frontend,React,Custom Hooks: Creating and Organizing,advanced,tutorial,https://youtu.be/6ThXsUwLWvc,https://www.youtube.com/results?search_query=React%20Custom%20Hooks%3A%20Creating%20and%20Organizing%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Custom%20Hooks%3A%20Creating%20and%20Organizing%20Web%20Dev%20Simplified,https://react.dev/learn/reusing-logic-with-custom-hooks,50,Explaining custom hooks,
TRK-001,L0149,LVL-003,FE-T05,frontend,React,Performance: React.memo,advanced,tutorial,https://youtu.be/VtWkSCZX0Ec,https://www.youtube.com/results?search_query=React%20Performance%3A%20React.memo%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Performance%3A%20React.memo%20Web%20Dev%20Simplified,https://react.dev/reference/react/memo,35,Explaining React.memo,
TRK-001,L0150,LVL-003,FE-T05,frontend,React,Performance: useMemo & useCallback,advanced,tutorial,https://youtu.be/uojLJFt9SzY,https://www.youtube.com/results?search_query=React%20Performance%3A%20useMemo%20%26%20useCallback%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Performance%3A%20useMemo%20%26%20useCallback%20Web%20Dev%20Simplified,https://react.dev/reference/react/useMemo,40,Explaining useMemo and useCallback,
TRK-001,L0151,LVL-003,FE-T05,frontend,React,Performance: Code Splitting & Lazy Loading,advanced,tutorial,https://youtu.be/JU6sl_yyZqs,https://www.youtube.com/results?search_query=React%20Performance%3A%20Code%20Splitting%20%26%20Lazy%20Loading%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Performance%3A%20Code%20Splitting%20%26%20Lazy%20Loading%20Web%20Dev%20Simplified,https://react.dev/reference/react/lazy,35,Explaining code splitting and lazy loading,
TRK-001,L0152,LVL-003,FE-T05,frontend,React,React Query: Server State Management,advanced,tutorial,https://youtu.be/novnyCaa7To,https://www.youtube.com/results?search_query=React%20React%20Query%3A%20Server%20State%20Management%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20React%20Query%3A%20Server%20State%20Management%20Web%20Dev%20Simplified,https://tanstack.com/query/latest/docs/framework/react/overview,60,Explaining React Query,
TRK-001,L0153,LVL-003,FE-T05,frontend,React,React Hook Form: Managing Forms,advanced,tutorial,https://youtu.be/bU_eq8qyjic,https://www.youtube.com/results?search_query=React%20React%20Hook%20Form%3A%20Managing%20Forms%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20React%20Hook%20Form%3A%20Managing%20Forms%20Web%20Dev%20Simplified,https://react-hook-form.com/get-started,45,Explaining React Hook Form,
TRK-001,L0154,LVL-003,FE-T05,frontend,React,Testing with Jest: Unit Tests,advanced,tutorial,https://youtu.be/8Xwq35cPwYg,https://www.youtube.com/results?search_query=React%20Testing%20with%20Jest%3A%20Unit%20Tests%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Testing%20with%20Jest%3A%20Unit%20Tests%20Web%20Dev%20Simplified,https://jestjs.io/docs/getting-started,50,Explaining unit testing with Jest,
TRK-001,L0155,LVL-003,FE-T05,frontend,React,Testing with React Testing Library,advanced,tutorial,https://youtu.be/ZmVBCpefQe8,https://www.youtube.com/results?search_query=React%20Testing%20with%20React%20Testing%20Library%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Testing%20with%20React%20Testing%20Library%20Web%20Dev%20Simplified,https://testing-library.com/docs/react-testing-library/intro,55,Explaining React Testing Library,
TRK-001,L0156,LVL-003,FE-T05,frontend,React,Project: E-Commerce App with Redux Toolkit,advanced,tutorial_and_project,https://youtu.be/HptuMAUaNGk,https://www.youtube.com/results?search_query=React%20Project%3A%20E-Commerce%20App%20with%20Redux%20Toolkit%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Project%3A%20E-Commerce%20App%20with%20Redux%20Toolkit%20Web%20Dev%20Simplified,,150,E-commerce app with Redux project,
TRK-001,L0157,LVL-003,FE-T05,frontend,React,Project: Chat App with React Query,advanced,tutorial_and_project,https://youtu.be/hNPwSnobCNE,https://www.youtube.com/results?search_query=React%20Project%3A%20Chat%20App%20with%20React%20Query%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Project%3A%20Chat%20App%20with%20React%20Query%20Web%20Dev%20Simplified,,120,Real-time chat app project,
TRK-001,L0158,LVL-003,FE-T05,frontend,React,Article: React Official Docs - Reference,advanced,article,,https://www.youtube.com/results?search_query=React%20Article%3A%20React%20Official%20Docs%20-%20Reference%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Article%3A%20React%20Official%20Docs%20-%20Reference%20Web%20Dev%20Simplified,https://react.dev/reference/react,0,Official React reference docs,
TRK-001,L0159,LVL-003,FE-T07,frontend,NextJS,Next.js: What Is It and Why We Use It,advanced,tutorial,https://youtu.be/mTz0GXj8NN0,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20What%20Is%20It%20and%20Why%20We%20Use%20It%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20What%20Is%20It%20and%20Why%20We%20Use%20It%20Web%20Dev%20Simplified,https://nextjs.org/docs,40,Introduction to Next.js,
TRK-001,L0160,LVL-003,FE-T07,frontend,NextJS,Next.js: App Router vs Pages Router,advanced,tutorial,https://youtu.be/wm5gMKuwSYk,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20App%20Router%20vs%20Pages%20Router%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20App%20Router%20vs%20Pages%20Router%20Web%20Dev%20Simplified,https://nextjs.org/docs/app,35,Explaining App Router vs Pages Router,
TRK-001,L0161,LVL-003,FE-T07,frontend,NextJS,Next.js: File-based Routing,advanced,tutorial,https://youtu.be/9P8mASSREYM,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20File-based%20Routing%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20File-based%20Routing%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/routing,40,Explaining file-based routing,
TRK-001,L0162,LVL-003,FE-T07,frontend,NextJS,Next.js: Layouts & Templates,advanced,tutorial,https://youtu.be/9P8mASSREYM,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Layouts%20%26%20Templates%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Layouts%20%26%20Templates%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/routing/layouts-and-templates,35,Explaining layouts and templates,
TRK-001,L0163,LVL-003,FE-T07,frontend,NextJS,Next.js: Server Components vs Client Components,advanced,tutorial,https://youtu.be/d2yNsZd5PMs,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Server%20Components%20vs%20Client%20Components%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Server%20Components%20vs%20Client%20Components%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/rendering,50,Explaining Server vs Client components,
TRK-001,L0164,LVL-003,FE-T07,frontend,NextJS,Next.js: Data Fetching in Server Components,advanced,tutorial,https://youtu.be/EzIZfJoHWfU,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Data%20Fetching%20in%20Server%20Components%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Data%20Fetching%20in%20Server%20Components%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/data-fetching,55,Explaining data fetching strategies,
TRK-001,L0165,LVL-003,FE-T07,frontend,NextJS,Next.js: Static Generation (SSG) & ISR,advanced,tutorial,https://youtu.be/EzIZfJoHWfU,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Static%20Generation%20%28SSG%29%20%26%20ISR%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Static%20Generation%20%28SSG%29%20%26%20ISR%20Web%20Dev%20Simplified,,45,Explaining static generation and ISR,
TRK-001,L0166,LVL-003,FE-T07,frontend,NextJS,Next.js: API Routes & Route Handlers,advanced,tutorial,https://youtu.be/Fnwrp9b5HzY,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20API%20Routes%20%26%20Route%20Handlers%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20API%20Routes%20%26%20Route%20Handlers%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/routing/route-handlers,50,Explaining API routes and route handlers,
TRK-001,L0167,LVL-003,FE-T07,frontend,NextJS,Next.js: Middleware,advanced,tutorial,https://youtu.be/GpNRXzGBiuA,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Middleware%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Middleware%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/routing/middleware,35,Explaining Next.js middleware,
TRK-001,L0168,LVL-003,FE-T07,frontend,NextJS,Next.js: Authentication with NextAuth.js,advanced,tutorial,https://youtu.be/w2h54xz6Ndw,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Authentication%20with%20NextAuth.js%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Authentication%20with%20NextAuth.js%20Web%20Dev%20Simplified,https://next-auth.js.org,70,Explaining authentication with NextAuth,
TRK-001,L0169,LVL-003,FE-T07,frontend,NextJS,Next.js: Prisma & Database Integration,advanced,tutorial,https://youtu.be/RebA5J-rlwg,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Prisma%20%26%20Database%20Integration%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Prisma%20%26%20Database%20Integration%20Web%20Dev%20Simplified,https://www.prisma.io/docs/getting-started,65,Explaining Prisma ORM and database,
TRK-001,L0170,LVL-003,FE-T07,frontend,NextJS,Next.js: Image Optimization,advanced,tutorial,https://youtu.be/a8aBOFpjqBg,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Image%20Optimization%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Image%20Optimization%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/optimizing/images,30,Explaining image optimization techniques,
TRK-001,L0171,LVL-003,FE-T07,frontend,NextJS,Next.js: SEO & Metadata,advanced,tutorial,https://youtu.be/a8aBOFpjqBg,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20SEO%20%26%20Metadata%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20SEO%20%26%20Metadata%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/optimizing/metadata,30,Explaining SEO and metadata,
TRK-001,L0172,LVL-003,FE-T07,frontend,NextJS,Next.js: Deployment on Vercel,advanced,tutorial,https://youtu.be/2HBIzEx6IZA,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Deployment%20on%20Vercel%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Next.js%3A%20Deployment%20on%20Vercel%20Web%20Dev%20Simplified,https://nextjs.org/docs/app/building-your-application/deploying,30,Explaining deployment to Vercel,
TRK-001,L0173,LVL-003,FE-T07,frontend,NextJS,Project: Full-Stack Blog with Next.js + Prisma + Auth,advanced,full_project,https://youtu.be/O5cmLDVTgAs,https://www.youtube.com/results?search_query=NextJS%20Project%3A%20Full-Stack%20Blog%20with%20Next.js%20%2B%20Prisma%20%2B%20Auth%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Project%3A%20Full-Stack%20Blog%20with%20Next.js%20%2B%20Prisma%20%2B%20Auth%20Web%20Dev%20Simplified,,200,Full-stack blog project,
TRK-001,L0174,LVL-003,FE-T07,frontend,NextJS,Article: Next.js Official Docs,advanced,article,,https://www.youtube.com/results?search_query=NextJS%20Article%3A%20Next.js%20Official%20Docs%20Kevin%20Powell,https://www.youtube.com/results?search_query=NextJS%20Article%3A%20Next.js%20Official%20Docs%20Web%20Dev%20Simplified,https://nextjs.org/docs,0,Official Python tutorial,
TRK-001,L0175,LVL-003,FE-T09,frontend,Performance,Web Vitals: LCP FID CLS INP,advanced,tutorial,https://youtu.be/AQqFZ5t8uNc,https://www.youtube.com/results?search_query=Performance%20Web%20Vitals%3A%20LCP%20FID%20CLS%20INP%20Kevin%20Powell,https://www.youtube.com/results?search_query=Performance%20Web%20Vitals%3A%20LCP%20FID%20CLS%20INP%20Web%20Dev%20Simplified,https://web.dev/vitals,40,Explaining Core Web Vitals,
TRK-001,L0176,LVL-003,FE-T09,frontend,Performance,Lighthouse & DevTools Performance Profiling,advanced,tutorial,https://youtu.be/5fLW5Q5ODiE,https://www.youtube.com/results?search_query=Performance%20Lighthouse%20%26%20DevTools%20Performance%20Profiling%20Kevin%20Powell,https://www.youtube.com/results?search_query=Performance%20Lighthouse%20%26%20DevTools%20Performance%20Profiling%20Web%20Dev%20Simplified,https://developer.chrome.com/docs/lighthouse/overview,35,Explaining Lighthouse performance profiling,
TRK-001,L0177,LVL-003,FE-T09,frontend,Performance,Bundle Optimization & Tree Shaking,advanced,tutorial,https://youtu.be/hNPwSnobCNE,https://www.youtube.com/results?search_query=Performance%20Bundle%20Optimization%20%26%20Tree%20Shaking%20Kevin%20Powell,https://www.youtube.com/results?search_query=Performance%20Bundle%20Optimization%20%26%20Tree%20Shaking%20Web%20Dev%20Simplified,https://web.dev/reduce-javascript-payloads-with-tree-shaking,35,Explaining bundle optimization,
TRK-001,L0178,LVL-003,FE-T09,frontend,Performance,Image Optimization Techniques,advanced,tutorial,https://youtu.be/hJ7Rg1821Q0,https://www.youtube.com/results?search_query=Performance%20Image%20Optimization%20Techniques%20Kevin%20Powell,https://www.youtube.com/results?search_query=Performance%20Image%20Optimization%20Techniques%20Web%20Dev%20Simplified,https://web.dev/fast/#optimize-your-images,30,Explaining image optimization techniques,
TRK-001,L0179,LVL-003,FE-T09,frontend,Performance,Caching Strategies: Browser & CDN,advanced,tutorial,https://youtu.be/HiBDVeIlzeo,https://www.youtube.com/results?search_query=Performance%20Caching%20Strategies%3A%20Browser%20%26%20CDN%20Kevin%20Powell,https://www.youtube.com/results?search_query=Performance%20Caching%20Strategies%3A%20Browser%20%26%20CDN%20Web%20Dev%20Simplified,https://web.dev/learn/pwa/caching,35,Explaining caching strategies,
TRK-001,L0180,LVL-003,FE-T09,frontend,Performance,Accessibility: WCAG and ARIA,advanced,tutorial,https://youtu.be/1A6SrPwmGpg,https://www.youtube.com/results?search_query=Performance%20Accessibility%3A%20WCAG%20and%20ARIA%20Kevin%20Powell,https://www.youtube.com/results?search_query=Performance%20Accessibility%3A%20WCAG%20and%20ARIA%20Web%20Dev%20Simplified,https://web.dev/learn/accessibility,45,Explaining web accessibility,
TRK-001,L0181,LVL-003,FE-T09,frontend,Performance,PWA: Progressive Web Apps Introduction,advanced,tutorial,https://youtu.be/WbbAPfDVqfY,https://www.youtube.com/results?search_query=Performance%20PWA%3A%20Progressive%20Web%20Apps%20Introduction%20Kevin%20Powell,https://www.youtube.com/results?search_query=Performance%20PWA%3A%20Progressive%20Web%20Apps%20Introduction%20Web%20Dev%20Simplified,https://web.dev/learn/pwa,50,Explaining Progressive Web Apps,
TRK-001,L0182,LVL-003,FE-T09,frontend,Performance,Article: web.dev Learn Performance,advanced,article,,https://www.youtube.com/results?search_query=Performance%20Article%3A%20web.dev%20Learn%20Performance%20Kevin%20Powell,https://www.youtube.com/results?search_query=Performance%20Article%3A%20web.dev%20Learn%20Performance%20Web%20Dev%20Simplified,https://web.dev/learn/performance,0,Performance course by Google,
TRK-002,L0183,LVL-001,DA-T01,data_analysis,Python,Python: What Is It and Why It's the Most Popular Language in Data Science,beginner,explanation,https://youtu.be/_uQrJ0TkZlc,https://www.youtube.com/results?search_query=Python%20Python%3A%20What%20Is%20It%20and%20Why%20It%27s%20the%20Most%20Popular%20Language%20in%20Data%20Science%20freeCodeCamp,https://www.youtube.com/results?search_query=Python%20Python%3A%20What%20Is%20It%20and%20Why%20It%27s%20the%20Most%20Popular%20Language%20in%20Data%20Science%20Traversy%20Media,https://docs.python.org/3/tutorial,30,Introduction to Python,
TRK-002,L0184,LVL-001,DA-T01,data_analysis,Python,Installing Python and Setting Up VS Code and Jupyter Notebook,beginner,explanation,https://youtu.be/Z1Yd7upQsXY,https://www.youtube.com/results?search_query=Python%20Installing%20Python%20and%20Setting%20Up%20VS%20Code%20and%20Jupyter%20Notebook%20freeCodeCamp,https://www.youtube.com/results?search_query=Python%20Installing%20Python%20and%20Setting%20Up%20VS%20Code%20and%20Jupyter%20Notebook%20Traversy%20Media,https://code.visualstudio.com/docs/python/python-tutorial,30,Explaining Python setup and VS Code,
TRK-002,L0185,LVL-001,DA-T01,data_analysis,Python,Jupyter Notebook: How to Use It,beginner,explanation,https://youtu.be/HW29067qVWk,https://www.youtube.com/results?search_query=Python%20Jupyter%20Notebook%3A%20How%20to%20Use%20It%20freeCodeCamp,https://www.youtube.com/results?search_query=Python%20Jupyter%20Notebook%3A%20How%20to%20Use%20It%20Traversy%20Media,https://jupyter-notebook.readthedocs.io,30,Explaining Jupyter Notebook,
